Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
bcfce9e5-9660-4315-9f2c-50d164612a6f,"2020-06-12, 05:23:21 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
68c88d61-7626-4daf-8bee-8c0e14702af9,"2020-06-12, 05:23:20 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
ac787c0c-3640-49e5-a8e5-57c488cc7959,"2020-06-12, 05:23:20 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
452fd570-be95-4a37-8ea0-15598d40234d,"2020-06-12, 05:23:19 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
682508ce-47e8-413c-9455-98666395f6a6,"2020-06-12, 05:23:19 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
6ee26bcf-66c7-4872-934b-d7c3d1987e84,"2020-06-12, 05:23:19 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
c0d591ec-2e59-43f6-a828-0c83abac1583,"2020-06-12, 05:23:18 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
59c3151a-eb96-4ecf-bf9f-eae8c574c30d,"2020-06-12, 05:23:17 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
5e1943c7-c2c9-4ea9-a0ca-09d3874bc065,"2020-06-12, 05:23:17 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
b050b6f4-3a42-4061-830a-3a0c2e38606d,"2020-06-12, 05:23:17 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
6784ba72-7a76-4274-8d2a-77ec8c926680,"2020-06-12, 05:23:16 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
670ae575-72cd-40e8-bb86-bb87f7f4b1e3,"2020-06-12, 05:23:15 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
cddb894e-036a-4b9e-a2d8-dbf8d20f646f,"2020-06-12, 05:23:15 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
de90144a-98e9-4563-b633-8b4e7f9a378a,"2020-06-12, 05:23:15 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
64140459-d0ae-439b-8340-9dbec25017ff,"2020-06-12, 05:23:14 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
af20c011-c375-490a-8398-24526a7268b5,"2020-06-12, 05:23:14 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
e4104547-75c7-4cb4-9eb5-fa381acf1113,"2020-06-12, 05:23:14 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
220edc86-069b-4924-934b-f98356f1cc6e,"2020-06-12, 05:23:13 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
30525b7f-77f8-4df5-8ae1-768d41ded5c6,"2020-06-12, 05:23:12 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
37bc8a57-aa4c-424f-8072-ed767ede4e29,"2020-06-12, 05:23:12 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
394f6ac8-7637-4c55-b8e6-876a9d56c402,"2020-06-12, 05:23:12 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
ed3c4464-abc1-4331-9d68-082e9f4a27f5,"2020-06-12, 05:23:12 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
4cb23fd1-f182-4275-8936-12b5f199b14b,"2020-06-12, 05:23:10 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
60fb208b-d254-4c7e-895c-8309a8e15c04,"2020-06-12, 05:23:10 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
6fd34888-9031-401c-980a-cd778bd862b0,"2020-06-12, 05:23:10 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
d9e13c86-297c-4ef0-b5d9-3bff60492fa3,"2020-06-12, 05:23:10 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
6e9bcf45-3486-4d2c-8e60-56972aa263c1,"2020-06-12, 05:23:02 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
75e74af5-ddaa-4962-8abe-c9a70def5f90,"2020-06-12, 05:23:02 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
7a19d2bb-011c-424b-a786-f183d4e1581e,"2020-06-12, 05:23:02 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
af623f8a-bd31-4c64-b054-2623e1ab822d,"2020-06-12, 05:23:01 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
6895ccbc-6e4e-460a-95d3-dbcae6377b78,"2020-06-12, 05:23:00 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
6e7728b2-a46b-408f-96ac-1b654f285889,"2020-06-12, 05:23:00 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
c6f161d1-a1cb-4f88-86d8-f827c7bd3e23,"2020-06-12, 05:23:00 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
e4c788f2-b4d8-4421-8907-8922019b8e61,"2020-06-12, 05:23:00 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
30822586-55aa-4568-a69c-a471e810f483,"2020-06-12, 05:22:58 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
f85f4cbb-d00b-4588-a6cf-c40fe689d747,"2020-06-12, 05:22:58 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
fc093c75-30ca-4138-8891-999854ec1ece,"2020-06-12, 05:22:58 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
3d74c5bf-97d2-49f7-9a9f-e0f6a213ca20,"2020-06-12, 05:22:57 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
f9df3994-ec17-4985-a895-c051f2867541,"2020-06-12, 05:22:57 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
268887d0-22de-4720-a3cf-ad86f6b2be4b,"2020-06-12, 05:22:56 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
29e2dfbc-b661-4cf3-a7e6-d40f8069b4d0,"2020-06-12, 05:22:56 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
ea280ebe-a4bd-475f-8e0a-c7600d2eb1f9,"2020-06-12, 05:22:56 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
98a32a0e-ccea-4c5f-bbff-242c36904510,"2020-06-12, 05:22:55 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
c944a0c0-85fb-4f17-84f6-3aa079982d1a,"2020-06-12, 05:22:54 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
52555b06-5c32-4fcf-9c4b-c6728b950bec,"2020-06-12, 05:22:53 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
66addcf7-8094-486f-84f7-e78c8016be89,"2020-06-12, 05:22:53 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
a8f6d7e9-a5c0-464f-b382-ca94773ef50a,"2020-06-12, 05:22:53 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
ba40739b-a8a8-42f5-92e0-e31314deb22d,"2020-06-12, 05:22:52 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
0855f38e-9a79-41fc-9376-e3db12fc46b2,"2020-06-12, 05:22:51 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
985ffdff-2369-42d1-8840-ac3b532ebd25,"2020-06-12, 05:22:50 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
55eb82a8-bc21-40ba-ab74-d58be5939f94,"2020-06-12, 05:22:49 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
6ffdfc97-e8bb-40e9-b09a-891fa818ffab,"2020-06-12, 05:22:49 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
ce4c68e0-cb11-4173-8081-9d0c4c167604,"2020-06-12, 05:22:49 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
2138a99c-9c53-4242-89b8-7b4134a9f3b0,"2020-06-12, 05:22:48 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
45459fa0-85ad-4978-844d-8976e6ce4788,"2020-06-12, 05:22:48 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
4b812532-f066-4c71-a730-434409695423,"2020-06-12, 05:22:48 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
e42aa5e8-69ed-48df-8005-0daa70c815b4,"2020-06-12, 05:22:48 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
52167a66-041c-4c2b-b50c-a7fde8e439a6,"2020-06-12, 05:22:46 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
99fec2dc-fff9-4d8c-9cc6-35e29357dc75,"2020-06-12, 05:22:46 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
9f50921e-0b83-491c-9630-6b86289bfd46,"2020-06-12, 05:22:46 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
fe8c4f79-cdcc-4149-9d32-d9722ac6e2c1,"2020-06-12, 05:22:46 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
23e0dfd3-f6e0-41c8-a79c-752d4c701e3e,"2020-06-12, 05:22:44 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
42386cc5-d33d-426a-9d70-f41aca44e63a,"2020-06-12, 05:22:44 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
45d9f4b4-51f3-44b8-bc4a-b18fcf5e5cf8,"2020-06-12, 05:22:44 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
a535e340-20c6-43e0-8097-eb6a624ef445,"2020-06-12, 05:22:44 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
5ed19408-bf70-4bb3-bdb1-2f391bab7498,"2020-06-12, 05:22:43 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
83c24e8d-a936-4006-a671-0206771b37e7,"2020-06-12, 05:22:43 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
c694ab9f-3f83-4f6f-b1b7-36aac66ff775,"2020-06-12, 05:22:42 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
ecc2d5a3-cb75-47aa-bc4b-901a613435eb,"2020-06-12, 05:22:42 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
1eccf24b-50f9-4ac0-bea1-2d75ce3c71f1,"2020-06-12, 05:22:41 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
e51a9c6e-50bd-4ed6-9455-551a304a38ea,"2020-06-12, 05:22:41 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
9ba38b55-d52f-45a4-b93d-0804fd522ebf,"2020-06-12, 05:22:40 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
d20c7884-cad0-4238-a539-db8e4facd02a,"2020-06-12, 05:22:40 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
074bba94-7928-4418-95fd-b79fe138199c,"2020-06-12, 05:22:39 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
0df6cc20-442b-4c5e-8161-0364a0f0f1da,"2020-06-12, 05:22:39 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
9ccf7ec0-6694-4173-bc5e-786a85f575c8,"2020-06-12, 05:22:39 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
55581a66-67c1-47f5-afa2-679786bed5f2,"2020-06-12, 05:22:38 PM",root,CreateServiceLinkedRole,,,,us-east-1,InternalFailure,autoscaling.amazonaws.com
637f5094-0c0e-4718-becb-c086dced10fa,"2020-06-12, 07:40:39 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""}]",,us-east-1,,1.36.60.155
1b324094-9d30-435e-8226-8f3db75c7c7f,"2020-06-12, 07:01:27 AM",root,ConsoleLogin,,,,us-east-1,,1.36.60.155
19486913-4282-4b8b-b87b-1c547f550143,"2020-06-11, 09:19:00 PM",Administrator,DeleteBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-s3project""}]",,ap-east-1,,1.36.60.155
0e8b4416-29fe-4036-ba21-c5e8d81780ae,"2020-06-11, 09:18:59 PM",Administrator,DeleteBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-s3project""}]",,ap-east-1,BucketNotEmpty,1.36.60.155
2fb4acfa-2e60-4e8e-9c68-2384ae015c20,"2020-06-11, 09:18:35 PM",Administrator,DeleteBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-project1""}]",,ap-east-1,,1.36.60.155
96b9622f-0efe-43c5-839a-778dbc9d4c67,"2020-06-11, 09:18:34 PM",Administrator,DeleteBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-project1""}]",,ap-east-1,BucketNotEmpty,1.36.60.155
98ebbdde-027d-4402-a6bd-198a591938a2,"2020-06-11, 09:17:50 PM",Administrator,ConsoleLogin,,,,ap-east-1,,1.36.60.155
5287f02d-5d6c-4ec2-8b3b-fbde8eefcb58,"2020-06-11, 11:48:49 AM",Administrator,PutBucketWebsite,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-s3project""}]",,ap-east-1,,1.36.60.155
58cfccd1-e066-4b43-aa8c-33808063b869,"2020-06-11, 11:47:45 AM",Administrator,PutBucketVersioning,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-s3project""}]",,ap-east-1,,1.36.60.155
4285312b-7bec-4954-9813-5d5536e1f79d,"2020-06-11, 11:47:44 AM",Administrator,CreateBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-s3project""}]",,ap-east-1,,1.36.60.155
d93f60c1-ff29-498e-bf24-110d997b70bb,"2020-06-11, 11:17:19 AM",Administrator,PutBucketWebsite,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-project1""}]",,ap-east-1,,1.36.60.155
9b7a1a16-dcc3-4520-a2cf-ad9d0677aeee,"2020-06-11, 11:16:17 AM",Administrator,PutBucketVersioning,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-project1""}]",,ap-east-1,,1.36.60.155
d0cd64bf-5b67-4e9b-abfe-bc55a919d08a,"2020-06-11, 11:16:15 AM",Administrator,CreateBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""ud-project1""}]",,ap-east-1,,1.36.60.155
fde8af14-6d1f-4774-88eb-518c02f353b1,"2020-06-11, 07:30:41 AM",Administrator,CreateAccessKey,IAM AccessKey and 1 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIARMQIRGZIA7TOFL6F""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""}]",,us-east-1,,1.36.60.155
ed387c30-8106-40ab-97fa-2e79655139c6,"2020-06-10, 12:14:23 PM",root,ConsoleLogin,,,,us-east-1,,124.217.188.122
d944854c-0e89-4905-9949-b32ef3ff16c6,"2020-06-10, 10:49:59 AM",root,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""}]",,us-east-1,,1.36.60.155
115fc7a1-6953-4560-af4f-d329adf43291,"2020-06-10, 10:49:58 AM",root,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Administrators""}]",,us-east-1,,1.36.60.155
d4cb3fca-e822-45d0-bdce-96253674b9ec,"2020-06-10, 10:49:57 AM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::095580927568:user/Administrator""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDARMQIRGZIGMY3PFMB7""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""}]",,us-east-1,,1.36.60.155
2b067dd6-6673-47c9-9ade-46349734ca1a,"2020-06-10, 10:48:38 AM",root,DeleteUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""}]",,us-east-1,,1.36.60.155
4a0000a4-8f57-4494-a3b0-0f7476a37cba,"2020-06-10, 10:48:38 AM",root,RemoveUserFromGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Administrators""}]",,us-east-1,,1.36.60.155
f563501c-7831-4cf4-9466-202d1ca06bcb,"2020-06-10, 10:48:38 AM",root,DeleteLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""}]",,us-east-1,,1.36.60.155
d7e13aa4-9bfe-4874-adac-fa529a5dde7b,"2020-06-10, 10:47:25 AM",root,GenerateServiceLastAccessedDetails,,,,us-east-1,,1.36.60.155
297cfd7a-bcfc-4d8f-83cd-64e2c206d937,"2020-06-10, 10:46:07 AM",root,ConsoleLogin,,,,us-east-1,,1.36.60.155
8d36d04e-da02-4872-b943-86ddb25e85b8,"2020-06-10, 10:44:02 AM",root,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""}]",,us-east-1,,1.36.60.155
167872ed-47a5-41bf-a5a1-8ba467d9019e,"2020-06-10, 10:44:00 AM",root,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Administrators""}]",,us-east-1,,1.36.60.155
c81810c8-99cd-4656-afb1-af38c0d365f6,"2020-06-10, 10:43:58 AM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::095580927568:user/Administrator""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDARMQIRGZIOPIQ4UEPM""}]",,us-east-1,,1.36.60.155
4c141d87-23a4-4b28-b0f4-c67ef00d5911,"2020-06-10, 10:43:31 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AdministratorAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Administrators""}]",,us-east-1,,1.36.60.155
efd781b9-c723-43b6-8b91-3b055ff54ea4,"2020-06-10, 10:43:29 AM",root,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Administrators""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPARMQIRGZIBL734TO3Y""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::095580927568:group/Administrators""}]",,us-east-1,,1.36.60.155
279f2a33-0a79-48c3-84b8-b68145744f60,"2020-06-10, 08:39:47 AM",root,ConsoleLogin,,,,us-east-1,,1.36.60.155
ab8636ee-e074-41c5-bc0c-db03ba0da489,"2020-06-09, 08:34:29 PM",root,ConsoleLogin,,,,us-east-1,,1.36.60.155
9e49e2c2-5250-455a-a1d6-7004ce3ee4aa,"2020-06-09, 08:33:14 AM",root,ConsoleLogin,,,,us-east-1,,1.36.60.155
59e404a5-9e99-4f43-b116-8996aea01474,"2020-06-08, 01:01:28 PM",root,ConsoleLogin,,,,us-east-1,,101.78.202.34
1f7777ed-2bf7-4e7f-9c03-98df7b3e3f35,"2020-06-07, 09:18:28 PM",root,DeleteDBSubnetGroup,RDS DBSubnetGroup,"[{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""rds-secondary""}]",,ap-east-1,DBSubnetGroupNotFoundFault,175.45.5.194
b95e7657-b562-445b-9f3c-690b76e05f9c,"2020-06-07, 07:42:39 PM",root,DeleteDBSubnetGroup,RDS DBSubnetGroup,"[{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""rds-secondary""}]",,ap-east-1,,175.45.5.226
3be6f665-ba53-46c0-a0fc-f473c0fb32d9,"2020-06-07, 07:42:13 PM",root,DeleteVpc,EC2 VPC,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-09850024a03dc0678""}]",,ap-east-1,,175.45.5.226
468fea46-07f9-45e5-ac75-39aa881dcc82,"2020-06-07, 07:42:13 PM",root,DeleteSubnet,EC2 Subnet,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-029a939715c4ca949""}]",,ap-east-1,,175.45.5.226
73e7cf7e-88fd-4db3-8ac4-6c6a26d3aaa1,"2020-06-07, 07:42:13 PM",root,DeleteRouteTable,EC2 RouteTable,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0a5abfa1d598081e9""}]",,ap-east-1,,175.45.5.226
edec6fcf-7e97-4602-8946-a20f89216879,"2020-06-07, 07:42:13 PM",root,DeleteRouteTable,EC2 RouteTable,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-004c2641d3ceb7148""}]",,ap-east-1,,175.45.5.226
01898263-790d-4530-b07a-ebeb763881cd,"2020-06-07, 07:42:12 PM",root,DeleteInternetGateway,EC2 InternetGateway,"[{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0ddff6f36288ad071""}]",,ap-east-1,,175.45.5.226
7dbdf7a2-4c05-4be2-a7cb-fe99c1ee592c,"2020-06-07, 07:42:12 PM",root,DetachInternetGateway,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-09850024a03dc0678""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0ddff6f36288ad071""}]",,ap-east-1,,175.45.5.226
8682917c-7d3f-4154-9c57-90a97f3fce25,"2020-06-07, 07:42:12 PM",root,DeleteSubnet,EC2 Subnet,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-06ca4ae291da2b47b""}]",,ap-east-1,,175.45.5.226
a30523cc-f8f7-4977-8101-109f99ea3ceb,"2020-06-07, 07:42:12 PM",root,DeleteSubnet,EC2 Subnet,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04cfff0fc6101360a""}]",,ap-east-1,,175.45.5.226
ca0bbbd5-f676-4119-82ad-a8bf3a75a8b7,"2020-06-07, 07:42:12 PM",root,DeleteSubnet,EC2 Subnet,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-06f5166215805b7e0""}]",,ap-east-1,,175.45.5.226
332b2bea-4f35-4aba-9e1d-356f32f5b850,"2020-06-07, 07:42:11 PM",root,DeleteSecurityGroup,EC2 SecurityGroup,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0de6c7ae14ed4d0f3""}]",,ap-east-1,,175.45.5.226
59d6765d-0019-40c4-ba13-23d8b119ac82,"2020-06-07, 07:42:11 PM",root,DeleteSecurityGroup,EC2 SecurityGroup,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0c629494c9491246f""}]",,ap-east-1,,175.45.5.226
a1907dc6-c6a7-42ce-a270-8011871b2753,"2020-06-07, 07:42:11 PM",root,RevokeSecurityGroupIngress,EC2 SecurityGroup,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0c31855e197ca7f9d""}]",,ap-east-1,,175.45.5.226
d63e0fd8-4777-45e5-b929-c73cc4d00269,"2020-06-07, 07:42:11 PM",root,RevokeSecurityGroupIngress,EC2 SecurityGroup,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0de6c7ae14ed4d0f3""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0c629494c9491246f""}]",,ap-east-1,,175.45.5.226
322653c9-3e41-44e6-b082-db294a2de99e,"2020-06-07, 06:18:07 PM",root,ConsoleLogin,,,,us-east-1,,124.217.188.11
0b9c9739-17c7-4fc1-b6e9-1f0024b83cb3,"2020-06-07, 10:05:12 AM",root,AttachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/service-role/AmazonRDSEnhancedMonitoringRole""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""rds-monitoring-role""}]",,us-east-1,,1.36.60.155
3c1c53ef-bc3b-4cf7-b622-941204a009c4,"2020-06-07, 10:05:12 AM",root,CreateRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::095580927568:role/rds-monitoring-role""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROARMQIRGZIDI6WGZMV2""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""rds-monitoring-role""}]",,us-east-1,,1.36.60.155
debe6e9d-2ca5-4d83-b8f6-eb4c666b7622,"2020-06-07, 09:59:42 AM",root,CreateServiceLinkedRole,,,,us-east-1,,rds.amazonaws.com
